path,line,tags,text
experiments/2026-08-30_log_power_architecture_study.md,7,method,対象外: RF、TreeSHAP変更、Guided Grad-CAM、物理帯域分担型アンサンブル、RFアンカー残差アンサンブル
experiments/2026-08-30_log_power_architecture_study.md,11,method,現行の学習率 `0.001`、batch size `16` を維持し、CNN+TransformerとAlexNetの内部構造に改善余地があるかを調べた。主評価は元WAV単位GroupKFoldのOOF R²、全域RMSE、fold間SEとした。ONB帯はfoldによって該当群が0になるため、構造選択の主指標には使用していない。
experiments/2026-08-30_log_power_architecture_study.md,20,method,- 外側検証: `GroupKFold(source_wav_id)`、3 fold
experiments/2026-08-30_log_power_architecture_study.md,89,next,GAP化や全結合小型化だけでは改善しなかった。改善の中心はlog power圧縮である。精度優先では`legacy_log`、計算量優先では`gap_log`が候補になる。
experiments/2026-08-30_log_power_architecture_study.md,142,next,07.09に対して層を増やす探索は打ち切り、追加の熱流束群、繰返し録音、壁面過熱度・気泡状態などの物理補助量を優先する。
experiments/2026-08-30_log_power_architecture_study.md,155,next,- AlexNet: 精度優先の`legacy_log`
experiments/2026-08-30_log_power_architecture_study.md,167,next,AlexNet `gap_log`はR²=0.9349で、`legacy_log`より少し低い一方、パラメータ数を約92%削減できた。ただし今回の方針は精度優先であるため不採用とし、この結果は選定記録として本レポートにだけ残す。
experiments/2026-08-30_log_power_architecture_study.md,176,next,## 10. 論文上の結論候補
experiments/2026-09-02_selected_log_architecture/README.md,3,old_execution;next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../../docs/research_status.md)、更新関係は[文書案内](../../docs/document_index.md)を参照してください。 56条件は中断時点の記録です。旧inner holdoutは後日の監査で元WAV混在が判明し、現在の主張用から除外されています。
experiments/2026-09-02_selected_log_architecture/README.md,13,old_execution,実行は途中で停止した。予定105条件のうち56条件が完了している。
experiments/2026-09-02_selected_log_architecture/README.md,55,old_execution,| `metrics_by_condition.csv` | 56条件×7モデルの主要指標 |
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../docs/research_status.md)、更新関係は[文書案内](../docs/document_index.md)を参照してください。
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,14,method,2. **元WAV単位**: outer GroupKFoldの全OOF予測を集め、同じ `source_wav_id` の予測を
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,17,method,3. **ONB遷移単位**: WAVを真の熱流束順に並べ、ONB閾値を初めて超える測定点と予測遷移点の差を、
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,25,method,- ONB閾値を「ONB直前の測定点」から「ONBと確認された最初の測定点」へ修正し、出典と一元管理した。
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,29,method,- 旧fold CSVの `y_true` は10桁へ丸められ、ONBと等しい値が微小に閾値未満になる場合があった。
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,31,method,- `inner_holdout` の重み決定をsampleランダム分割から元WAV非重複分割へ変更し、重み用誤差も
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,48,method,- `evaluation_manifest_*.json`: 評価単位、閾値、主集約、解釈上の注意
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,60,next,今後の学習runでは同じ出力が本体スクリプトから自動保存される。
experiments/2026-09-14_generalization_and_layout/README.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../../docs/research_status.md)、更新関係は[文書案内](../../docs/document_index.md)を参照してください。
experiments/2026-09-14_generalization_and_layout/README.md,7,old_execution,- `existing_result_verification.json`: 保存済み6条件を学習・配列読込0回で再利用し、36図を再作成した記録と保存先。
experiments/2026-09-14_generalization_and_layout/README.md,8,old_execution,- `real_data_preflight.json`: 実データ70条件のmetadataによる4方針の分割検査。学習は行っていない。
experiments/2026-09-14_generalization_and_layout/README.md,9,old_execution,- `verification_summary.json`: 自動テスト34件の成功、6条件の再利用、移動前後の一致確認をまとめた記録。
experiments/2026-09-14_generalization_and_layout/README.md,11,method,- `22khz_r2.png`: 22 kHz・WAV中央値・inner_holdout方式のR²図のコピー。
experiments/2026-09-14_generalization_and_layout/README.md,12,method,- `22khz_roc_auc_cont.png`: 同じ条件の連続ROC-AUC図。
experiments/2026-09-14_generalization_and_layout/README.md,13,method,- `22khz_auc_binary.png`: 同じ条件の二値化後AUC図。
experiments/2026-09-14_noise_trend_graphs/README.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../../docs/research_status.md)、更新関係は[文書案内](../../docs/document_index.md)を参照してください。
experiments/2026-09-14_noise_trend_graphs/README.md,5,method,卒業研究の図に合わせ、横軸をノイズ強度、縦軸をR²またはAUCとし、RF・CNN＋Transformer・AlexNet・主アンサンブルの4本の曲線を保存する機能を追加した。
experiments/2026-09-14_noise_trend_graphs/README.md,7,old_execution,実装は `code/utils/plotting/noise_trend_plots.py`。既存の `RegressionPlotter` から呼び出し、ONB本体では各条件の完了時と再開時に更新する。設定、保存先、今週の70条件の方針は[実行方針メモ](../../docs/research_plan/2026-09-14_execution_policy_and_generalization_design.md)を参照する。
experiments/2026-09-14_noise_trend_graphs/README.md,12,method,| [chunkの連続ROC-AUC](preview_20260903_0618_22khz/simple_equal/chunk_fold_mean_roc_auc_cont.png) | 連続予測スコアで計算 |
experiments/2026-09-14_noise_trend_graphs/README.md,13,method,| [chunkの二値化後AUC](preview_20260903_0618_22khz/simple_equal/chunk_fold_mean_auc_binary.png) | 卒論互換の参考指標 |
experiments/2026-09-14_noise_trend_graphs/README.md,15,method,| [WAVの連続ROC-AUC](preview_20260903_0618_22khz/simple_equal/wav_median_roc_auc_cont.png) | 独自の誤差推定は追加せず、点推定を表示 |
experiments/2026-09-14_noise_trend_graphs/README.md,16,method,| [WAVの二値化後AUC](preview_20260903_0618_22khz/simple_equal/wav_median_auc_binary.png) | ONB閾値による二値判定 |
experiments/2026-09-14_noise_trend_graphs/README.md,18,method,各見本と同名のPDF、数値CSVを保存している。これらは**9月3日開始の保存結果を使った書式確認用**であり、今回の新しい学習結果ではない。対象は2025.06.18、22 kHz、7ノイズ条件、simple equal。chunk側と後処理済みWAV側では使用したONB閾値も異なるため、この見本を使って集約方法だけの効果を比較しない。各CSVに使用閾値と元CSVパスを記録した。
experiments/2026-09-14_noise_trend_graphs/README.md,20,method,連続ROC-AUCが1で重なる箇所では複数の線が同じ位置になる。数値どおりの描画であり、4本のモデルが省略されたわけではない。
experiments/2026-09-14_noise_trend_graphs/README.md,22,old_execution;method,"検証結果: `python -m unittest discover -s tests -p ""test_*.py"" -v` は24件成功。追加5件では、欠測条件、ノイズ順序、chunk/WAV集約、AUCの種類、異なる設定の除外、再開時の更新と画像保存を確認した。ONB設定の読込と70条件のデータ存在確認も実施。本学習は起動していない。"
experiments/2026-09-14_noise_trend_graphs/preview_20260903_0618_22khz/simple_equal/chunk_fold_mean_auc_binary.pdf,19,method,AUC (binary prediction)
experiments/2026-09-14_noise_trend_graphs/preview_20260903_0618_22khz/simple_equal/chunk_fold_mean_roc_auc_cont.pdf,17,method,ROC-AUC (continuous score)
experiments/2026-09-14_noise_trend_graphs/preview_20260903_0618_22khz/simple_equal/wav_median_auc_binary.pdf,18,method,AUC (binary prediction)
experiments/2026-09-14_noise_trend_graphs/preview_20260903_0618_22khz/simple_equal/wav_median_roc_auc_cont.pdf,18,method,ROC-AUC (continuous score)
experiments/2026-09-14_remove_prediction_max/README.md,5,method,- `prediction_max`を方式カタログと現行設定から削除した。
experiments/2026-09-14_remove_prediction_max/README.md,7,method,- 現行の有効方式は`simple_equal`と`inner_holdout`。`val_fold_legacy`は診断・再現用に残る。
experiments/2026-09-14_status_audit/README.md,3,next,> **履歴・適用範囲（2026-09-15追記）**: この文書は当時の条件・判断の記録です。本文の「現在」「次にやること」は作成時点を指します。最新の設定・完了範囲・優先順位は[研究の現在地](../../docs/research_status.md)、更新関係は[文書案内](../../docs/document_index.md)を参照してください。
experiments/2026-09-14_status_audit/README.md,7,old_execution,9月3日開始の `20260903_selected_log_architecture` は3実験日それぞれ35条件、計105条件のWAV評価が存在する。9月8日開始の同名系列は、無雑音・22 kHz・300 epoch設定の3条件が完了している。9月2日の56条件スナップショットとは別の実行である。
experiments/2026-09-14_status_audit/README.md,11,method,| `run_inventory.csv` | 108実行の条件、作成時刻、閾値、元manifestパス |
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,3,next,**2026-09-15更新: 7/7条件が完了し、性能・ONB・説明性を解析した。** 最新の結論・図表・検算は[結果解析](analysis.md)、発表に使う文章は[9/18発表準備](../../docs/research_plan/2026-09-18_xai_progress_brief.md)と[SOAP下書き](../../docs/progress/2026-09-18_weekly_progress_draft.md)を読む。
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,15,method,- モデル: RF、CNN＋Transformer、AlexNet。統合: `simple_equal`、`inner_holdout`。
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,30,method,2. **性能の全体像**: 3単体＋2統合について、WAV中央値のR²・RMSE・連続予測ROC-AUCなどをノイズ条件別に整理する。統合が最良単体を改善する条件・しない条件を確認する。chunk指標は補助として区別する。
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,32,method,4. **説明性の比較と信頼性**: 帯域/時間マスクの集計、元WAV・chunkを照合した代表画像、TreeSHAP再構成、IGのcompleteness、安定性・ランダム化を確認する。旧runで認めたIGの不整合が今回もあるかは、新しい出力で確かめる。
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,33,next,5. **発表用の結論**: 「観測した結果」「考えられる解釈」「まだ言えないこと」「先生への相談」を分け、金曜の準備メモと研究の現在地へ反映する。説明図だけから物理的因果を断定しない。
experiments/2026-09-15_onb_22khz_noise_sweep/README.md,35,old_execution,新しい数値集計はこの試行を対象とした別スナップショットとして保存し、[9/14結果の固定スナップショット](../2026-09-15_research_status_snapshot/README.md)を上書きしない。既存の `collect_snapshot.py` は9/14の6条件を数値抽出する仕様のため、そのまま今回の集計器として使わない。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,7,next,## 結論
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,11,method,3. **ONBの最初の点の検知は未解決**。全35組のモデル×条件でWAV ROC-AUC=1.0だが、32組は最初のONB WAVを見逃す。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,13,method,5. **IGの数値整合性は未解決**。210例すべてで寄与合計と予測差が不一致。共通マスクと診断結果を発表の中心にし、IG画像は検証途中の観察として示す。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,27,method,"| ONB | 閾値368,978.105 W/m²、陽性8 WAV・陰性10 WAV。閾値±10%は**1 WAV** |"
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,29,method,| 検算 | 35組のR²・RMSE・Recall・ROC-AUC、chunk→WAV中央値を照合。63組のマスク前R²もfold予測と一致 |
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,30,next,| 説明性 | 63個のfold×モデル出力。選択例315件、IG210例、Grad-CAM105例、TreeSHAP105例、共通マスク756行 |
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,57,method,- 全域誤差はONB前に多い。CNN＋Transformerでは二乗誤差総和の87.5〜95.9%が閾値未満の10 WAVに由来し、最小熱流束の1 WAVだけで27.5〜67.0%を占める。全域R²とONB捕捉の改善は分けて考える。[WAV別誤差寄与](diagnostics_20260915/wav_error_contributions.csv)
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,60,next,−16 dBのCNN＋Transformerが−12より高精度になるなど非単調性がある。各条件で再学習するため、学習の変動と入力変化などが混ざる。ノイズが物理情報を改善したとは結論しない。同じ3ノイズの9/14試行とも深層モデルの値は異なる。[前回run比較](diagnostics_20260915/previous_run_comparison.csv)を保持し、seedが同じというだけで完全再現と扱わない。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,64,method,全35組でWAV ROC-AUC=1.0、誤警報=0/10 WAV。ONB点を検知したのは次の3組で、残る32組はその点だけを見逃し、Recall=7/8=0.875だった。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,66,method,| ノイズ | 最初のONB WAVを検知した方式 | 閾値に対する予測差 |
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,74,method,無雑音のCNN＋TransformerはR²=0.9623でも、ONB WAV中央値は**363.860 kW/m²**で閾値368.978より5.118低く、陰性判定となる。見逃した32組は次の427.276 kW/m²の測定点で陽性になる。差は**1測定点・58.298 kW/m²**。秒単位の遅れではない。2 WAV連続陽性の開始点を使っても今回の結果は同じ。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,76,method,陽性と陰性の予測値を順序づけられていても、予測値と物理的なONB閾値の対応にはずれが残る。評価データを見て閾値を下げ、その同じデータで改善を主張しない。校正・閾値設定は、発表後に学習側で決める手順と追加近傍データを検討する。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,110,method,![IG整合性](snapshot_20260915/figures/ig_completeness.png)
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,126,old_claim,当該機構で誤差が生じ得ることを示す補助例であり、**学習済みネットワーク全体の原因確定やIG再計算ではない**。出力の逆変換係数はコード上 `1/scaler.scale_` と確認した。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,146,old_execution,金曜は、この7条件を主材料に「性能→共通マスク→代表画像→信頼性→残る問い」の順で話す。全周波数の完了を待たず原稿を仕上げられる。3 kHzが揃えば、条件を照合し別解析として追加する。
experiments/2026-09-15_onb_22khz_noise_sweep/analysis.md,148,next,発表後は本人の方針どおりONB近傍評価・新実験・同時計測へ進む。説明性の追加は、少数例でIGの収束とマスク置換の影響を確認することを優先候補とする。一般化はclean_only、別日の順で代表条件を確認する。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,3,old_execution,解析日: **2026-09-15**。本人の追加回答に従い、**完了済みの2025.06.11・3 kHz / 22 kHz・各7ノイズ**に限定した。進行中runと他実験日の新結果は対象外。学習コード・既存結果は変更していない。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,5,next,本人の目指す結論と背景は、今後も参照する[修士研究の仮説・希望](../../docs/research_plan/2026-09-15_master_thesis_hypothesis.md)に別記した。本書はその仮説に対して、今回何が分かったかを記録する。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,7,next,## 1. 結論
experiments/2026-09-15_onb_frequency_comparison/analysis.md,11,method,3. **両帯域でRFはほぼ横ばい。全モデル・全指標の単調劣化は確認できない。** 3 kHzのCNNにも−12→−16で小さな回復があり、AUCにはR²と異なる傾向がある。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,13,old_claim,5. **22 kHzの回復を生むモデル内部の原因までは未確定。** −12→−16のCNNの改善は、最低熱流束の1 WAVが正味の二乗誤差減少の約71.6%を占める。ONBの識別改善を意味しない。再学習の変動と帯域利用を分離する検証が必要。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,14,method,6. **説明性の状況は3 kHzでも共通。** RFのTreeSHAPは数値整合、共通マスクは利用帯域の違いを示す。一方IGは3 kHzでも210/210例で大きな不一致があり、22 kHzだけの問題ではない。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,26,method,"| ONB | 閾値368,978.105 W/m²。陰性10 WAV、陽性8 WAV。±10%に1 WAV |"
experiments/2026-09-15_onb_frequency_comparison/analysis.md,27,method,| 検算 | WAV性能70組、chunkのR²/二値AUC70組、マスク前性能126組、IG配列総和420例を確認 |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,77,method,## 4. 卒論の比較図と、今回のAUCが違う理由
experiments/2026-09-15_onb_frequency_comparison/analysis.md,83,method,卒論では、無雑音→−20のアンサンブルがR² 0.9986→0.9101、AUC 0.9962→0.9165。本人の記憶どおり全体として劣化し、統合が低下を抑える図である。ただし当時も無雑音→0の微増や、AUCで単体が統合をわずかに上回る条件があり、「全点で必ず単調・統合最高」ではない。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,93,method,| ONB閾値 | 3実験のONB熱流束の平均（卒論§3.7.1） | 当該実験日の確認されたONB測定点 |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,94,method,| AUC | 二値化した予測から算出（卒論§3.7.1） | 連続予測ROC-AUCと二値化後AUCを区別 |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,102,method,### 4.3 AUC定義と集計単位を揃えても、曲線は異なる
experiments/2026-09-15_onb_frequency_comparison/analysis.md,104,method,両帯域の計70組で**WAV連続ROC-AUC=1.0**。一方、二値AUCは0.9375または1.0で、単調な劣化曲線にはならない。今回、誤警報が0で、陽性8 WAV中の最初の1本を見逃すかどうかで値が決まるためである。二値スコアのAUCはこの場合(感度＋特異度)/2で、見逃すと(7/8＋1)/2=0.9375となる。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,108,method,さらに、**現在の値もchunkのfold平均・二値AUCに揃えた図**を作った。3 kHz CNNのchunk R²は0.93281→0.89413へ低下するが、二値AUCは0.95370→0.96991へ上がる。したがって今回の相違はAUC定義やWAV中央値だけでは説明できない。回帰誤差の大小と、ONBの固定閾値をまたぐ誤りの数は異なる量である。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,152,old_claim,| 原因候補 | 今の証拠 | 原因確定に必要な比較 |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,159,old_claim,| 旧ノイズ振幅shortcutの再発 | 今回metadataは固定global RMS。216配列再構成が一致 | 現時点で旧問題を主因とする証拠はない。独立ノイズ/ノイズ単独評価は別の残る問い |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,161,old_claim;next,同一ノイズ波形の時間位置を元WAV間で共有しているため、独立した水流音への一般化は未確認。今回の帯域診断から「高周波は無価値」「水流音が沸騰情報を増やす」「すべての周波数が同じ原因で非単調」とは結論できない。**主因の候補と観測箇所は絞れたが、22 kHzの回復の因果関係は未確定**である。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,175,method,| IG/Grad-CAM・deletion/insertion | 重要とされた画素を先に消す/戻すと予測がどう変わるか | 回帰出力曲線の診断。ROC-AUCではなく出力単位を持つ面積。ゼロ置換の分布変化を含む |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,178,method,現在説明しているのは基本的に**単体モデルの1秒chunkの熱流束回帰出力**。ONB専用の分類器の気泡検知理由や、WAV中央値・アンサンブル全体の説明を直接出しているわけではない。固定閾値を引いたONB余裕度の説明にもつなげられるが、「核沸騰の物理的な発生原因を説明した」という主張には独立した観測が必要。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,198,next,| 診断 | 3 kHz | 22 kHz | 結論 |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,219,next,| 優先 | 比較 | 判定できること |
experiments/2026-09-15_onb_frequency_comparison/analysis.md,230,method,避けたい進め方は、単調な曲線を出すことだけを目的に表現を選ぶこと、3 kHzの回帰改善を全指標の改善とすること、IGの積分不整合を残したまま物理的な寄与量を説明すること、大きなマスク応答だけで帯域別モデルを追加すること。モデル追加より、既存3モデルの誤りと入力の違いを検証する根拠が既にある。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,232,next,## 8. 金曜に話す短い結論案
experiments/2026-09-15_onb_frequency_comparison/analysis.md,234,method,> 学部研究で観察した、ノイズ増加に伴う性能低下をアンサンブルで抑える効果について、現行評価で成立する条件を調べている。今回の3 kHzではCNN＋TransformerのR²がノイズとともに概ね低下し、強ノイズ条件ではアンサンブルが最良単体を上回った。一方、RFは両帯域でほぼ横ばいで、22 kHzには性能の回復が見られた。帯域内SNRとマスク評価から、使う周波数とノイズの影響がモデルごとに異なることが示唆された。ただし、画像の周波数表現と再学習の影響が混ざっているため、回復の原因は追加比較で確認する。説明性ではRFのPCA成分分解は整合するが、IGは両帯域で数値不一致があり、現時点では共通マスクと信頼性診断を中心に議論する。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,240,next,3. IGの収束確認と、マスクの置換依存確認を優先すること。
experiments/2026-09-15_onb_frequency_comparison/analysis.md,245,old_execution;method;next,添付文からは、旧/現行評価の区別、AUCとONB見逃しの区別、XAIの数値妥当性、条件付きの統合効果という論点を採用した。ただし、添付文の「3 kHzは進行中」「22 kHzを中心にする」という状態・優先順位は今回の完了結果と本人の追加指示で更新する。アンサンブルを研究の後段へ回すというAIの提案は、本人の研究希望に代わる確定方針にしない。
experiments/2026-09-15_onb_frequency_comparison/chunk_comparison/thesis_chunk_comparison.pdf,52,method,AUC after ONB binarization
experiments/2026-09-15_onb_frequency_comparison/chunk_comparison/thesis_chunk_comparison.pdf,68,method,AUC after ONB binarization
experiments/2026-09-15_onb_frequency_comparison/chunk_comparison/thesis_chunk_comparison.pdf,84,method,AUC after ONB binarization
experiments/2026-09-15_onb_frequency_comparison/chunk_comparison/thesis_chunk_comparison.pdf,86,method,Chunk fold means +/- SE in all panels; AUC definition aligned
experiments/2026-09-15_onb_frequency_comparison/comparison/frequency_metric_comparison.pdf,35,method,3 kHz / AUC after ONB binarization
experiments/2026-09-15_onb_frequency_comparison/comparison/frequency_metric_comparison.pdf,44,method,22 kHz / AUC after ONB binarization
experiments/2026-09-15_onb_frequency_comparison/comparison/frequency_metric_comparison.pdf,61,method,3 kHz / Continuous-score ROC-AUC
experiments/2026-09-15_onb_frequency_comparison/comparison/frequency_metric_comparison.pdf,78,method,22 kHz / Continuous-score ROC-AUC
experiments/2026-09-15_onb_frequency_comparison/comparison/frequency_metric_comparison.pdf,80,method,Overlapping AUC curves are retained; these are two bandwidths of the same recordings
experiments/2026-09-15_onb_frequency_comparison/comparison/thesis_current_comparison.pdf,56,method,Binary-score AUC
experiments/2026-09-15_onb_frequency_comparison/comparison/thesis_current_comparison.pdf,73,method,Binary-score AUC
experiments/2026-09-15_onb_frequency_comparison/comparison/thesis_current_comparison.pdf,90,method,Binary-score AUC
experiments/2026-09-15_onb_frequency_comparison/comparison/thesis_current_comparison.pdf,93,method,AUC type aligned; absolute performance is NOT a controlled before/after comparison
experiments/2026-09-15_research_status_snapshot/README.md,3,old_execution,対象: 9/14の完了済み6条件の数値・説明性、および9月のselected-log実行一覧。採取時刻は[snapshot_manifest.json](snapshot_manifest.json)。元runを変更せず読み取り、学習・XAI再計算は行っていない。
experiments/2026-09-15_research_status_snapshot/README.md,9,old_execution,| 9/1 | 6条件に旧chunk指標。WAV指標なし |
experiments/2026-09-15_research_status_snapshot/README.md,10,old_execution,| 9/2 | 56条件に旧chunk指標、別の1条件は途中出力。既存56条件スナップショットと整合 |
experiments/2026-09-15_research_status_snapshot/README.md,13,old_execution,| 9/14 | 6条件にchunk・WAV指標、54 fold-model条件に説明性CSV |
experiments/2026-09-15_research_status_snapshot/README.md,31,old_execution,CNN＋Transformerが6条件すべてで単体最高。各SNRで別モデルを学習した成績なので、同じcleanモデルの未知ノイズ耐性とは解釈しない。
experiments/2026-09-15_research_status_snapshot/README.md,37,old_claim,- IG: 180例中179例でcompleteness相対誤差が0.05超。0.05は説明用の目安で、事前登録した判定基準ではない。大きな不一致の原因は未確定。
experiments/2026-09-15_research_status_snapshot/README.md,52,method,| [ig_diagnostics.csv](ig_diagnostics.csv) | IG 180例の寄与合計、予測差、整合性 |
experiments/2026-09-15_research_status_snapshot/README.md,59,method,9/14の元結果に含まれる`prediction_max`の数値は履歴として保持し、現行方式と区別する。この方式は9/14最終コードで削除済み。保存値を消して過去記録を書き換える必要はない。
experiments/2026-09-15_research_status_snapshot/README.md,79,old_execution,このスクリプトの数値抽出対象は9/14の6条件で固定。9月のrun一覧だけは採取時点を反映する。新しい日付の数値解析が必要なら、対象を明示して別スナップショットを作る。代表図のコピーはスクリプトの対象外で、出典は専用manifestで管理する。
experiments/README.md,10,method,| [9/15・22 kHz全7ノイズ解析](2026-09-15_onb_22khz_noise_sweep/analysis.md) | 先行する22 kHz単独解析。35組の性能検算、ONB見逃し、帯域マスク、IG210例の不整合、図表と発表原稿 |
experiments/README.md,11,old_execution,| [9/15研究整理スナップショット](2026-09-15_research_status_snapshot/README.md) | 9/14の完了6条件の性能・XAI、9月178 manifestsの当時の状態。過去runの比較用 |
experiments/README.md,14,method,| [9/14最大予測値方式の削除](2026-09-14_remove_prediction_max/README.md) | 現行コードの方式整理と、過去表記の棚卸し |
experiments/README.md,16,method,| [9/8 WAV/ONB評価の実装](2026-09-08_wav_onb_transition_evaluation_implementation.md) | 閾値・元WAV分離inner holdout・WAV/遷移評価の変更 |
experiments/README.md,17,old_execution,| [9/2の56条件](2026-09-02_selected_log_architecture/README.md) | 旧中断スナップショット。最新の完了範囲ではない。旧innerの安全性解釈は更新済み |
experiments/_template/run_summary.md,23,method,- ONB閾値・出典 / 近傍幅・近傍WAV数:
experiments/_template/run_summary.md,33,method,- 連続ROC/PR-AUC（卒論互換の二値AUCとは分ける）:
experiments/_template/run_summary.md,61,next,- 次に確かめる問い・終わりの基準:
templates/weekly_progress_SOAP.md,27,next,次週やること、短期目標、中期的に進めること、先生に相談したいことを書く。
templates/論文輪講_スライド構成案.md,15,next,| リード文（太字1文） | ヘッダー直下。そのスライドの結論を一言で |
templates/論文輪講_スライド構成案.md,45,next,04 結果・結論              : 17[中扉] / 18 結果① / 19 結果② / 20 結果③ / 21 限界 / 22 まとめ・活用
templates/論文輪講_スライド構成案.md,87,next,  > **04　結果・結論**
templates/論文輪講_スライド構成案.md,127,next,- **体裁メモ**：**ここを表にしない**のが最優先。`▌関連性 → ⚫自分の研究 → ⚫今回の論文 → ➡共通点 → ▌活用可能性` の流れを踏襲。
templates/論文輪講_スライド構成案.md,218,next,  > ➡ **Step1 〔　〕** → **Step2 〔　〕** → **Step3 〔　〕** → **Step4 〔　〕**
templates/論文輪講_スライド構成案.md,219,next,  > - ⚫ **Step1**：〔　〕
templates/論文輪講_スライド構成案.md,220,next,  > - ⚫ **Step2**：〔　〕
templates/論文輪講_スライド構成案.md,253,next,## スライド12〜15：手法 – Step1〜StepN
templates/論文輪講_スライド構成案.md,261,next,- **図**：**全体図（Fig.◯）の該当ステップ部分を拡大/ハイライト**して使う。専用の論文図があればそれを優先。自作はしない。
templates/論文輪講_スライド構成案.md,289,next,## スライド17：【中扉】04 結果・結論
templates/論文輪講_スライド構成案.md,301,next,- **リード文**：**〔その結果の結論を1文で〕**
templates/論文輪講_スライド構成案.md,305,next,  > 〔ボックス〕⚫ 〔結論1〕　⚫ 〔結論2〕
templates/論文輪講_スライド構成案.md,306,next,- **話す内容**：〔図の読み方→結論→自研究への含意〕
研究進捗報告/2024/10月11日/研究進捗報告_柴崎陸_10月11日.docx,61,next,整理した課題に対する短期目標．
研究進捗報告/2024/10月11日/研究進捗報告_柴崎陸_10月11日.docx,62,next,研究実施に係る中期目標（例えば，中間発表までの計画など）．
研究進捗報告/2024/10月11日/研究進捗報告_柴崎陸_10月11日.pdf,23,next,【P】Plan: 整理した課題に対する短期目標．研究実施に係る中期目標（例えば，中間発
研究進捗報告/2024/10月18日(発表)/進捗報告_柴崎陸_10月18日.pptx,31,next,今後の展望
研究進捗報告/2024/10月18日(発表)/進捗報告_柴崎陸_10月18日.pptx,47,next,今後の展望
研究進捗報告/2024/10月18日(発表)/進捗報告_柴崎陸_10月18日.pptx,119,method,(AUC)
研究進捗報告/2024/10月18日(発表)/進捗報告_柴崎陸_10月18日.pptx,125,method,AUC
研究進捗報告/2024/10月18日(発表)/進捗報告_柴崎陸_10月18日.pptx,148,method,AUC avg
