path,format,decision,reason,before_sha256,after_sha256
研究進捗報告/2024/7月19日(中間発表上半期)/沸騰開始点近傍のノイズ2種付与スペクトログラム.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,8710c31acafc6c60dbe9af01cd66808aa02e93d6208dce7dba5399a7c3a80fcc,8710c31acafc6c60dbe9af01cd66808aa02e93d6208dce7dba5399a7c3a80fcc
研究進捗報告/2024/7月5日/研究進捗報告_柴崎陸_7月5日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,4da1bb4ae262a459725171a88541cec8fc42588f2be3166df16ac1124d321a56,4da1bb4ae262a459725171a88541cec8fc42588f2be3166df16ac1124d321a56
研究進捗報告/2024/7月5日/研究進捗報告_柴崎陸_7月5日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,05d78ddec9f05eae1b40ba68c68ec3dc38cbf124b033e059064b06dd0633eb2b,05d78ddec9f05eae1b40ba68c68ec3dc38cbf124b033e059064b06dd0633eb2b
研究進捗報告/2024/9月1日/研究進捗報告_柴崎陸_9月1日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,8ec71bd9e41b0b9225d35992a036d29f4e42cba365cb1d9365a1041e9b7c5642,8ec71bd9e41b0b9225d35992a036d29f4e42cba365cb1d9365a1041e9b7c5642
研究進捗報告/2024/9月1日/研究進捗報告_柴崎陸_9月1日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,11fdc851af42fa5bba9df3408db00e73bc5d8dd34621de1b692d794a00e2c686,11fdc851af42fa5bba9df3408db00e73bc5d8dd34621de1b692d794a00e2c686
研究進捗報告/2024/9月20日/研究進捗報告_9月20日_柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,b6bd04791046e0143b2ac10645d2d800faeaac5abf1cfd3a3213efd247e920a7,b6bd04791046e0143b2ac10645d2d800faeaac5abf1cfd3a3213efd247e920a7
研究進捗報告/2024/9月20日/研究進捗報告_9月20日_柴崎陸.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,e7446fc03b156d17ba1bd997a9dd52dfeae3a230978f71d34a0f816b31af05f5,e7446fc03b156d17ba1bd997a9dd52dfeae3a230978f71d34a0f816b31af05f5
研究進捗報告/2024/9月27日/研究進捗報告_柴崎陸_9月27日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,735f51e469d1e85d1b72815c368735a7413ebcff6078e0ffc566eb18675cbdf4,735f51e469d1e85d1b72815c368735a7413ebcff6078e0ffc566eb18675cbdf4
研究進捗報告/2024/9月27日/研究進捗報告_柴崎陸_9月27日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,83886948b73598abed066ae29796a14910d909945fde7039c61fe15061e25135,83886948b73598abed066ae29796a14910d909945fde7039c61fe15061e25135
研究進捗報告/2024/9月9日(発表)/研究進捗発表_柴崎陸_9月9日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,231d88597f645d3c5b8ccb3037ea57350305eb7348d0db4e043c4d3ef6416ec9,231d88597f645d3c5b8ccb3037ea57350305eb7348d0db4e043c4d3ef6416ec9
研究進捗報告/2024_1029_MEXT受託研究.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,b02dfa4a8a108700eee972ab04f239377e30735b5e41d07456ca8d980871c9c9,b02dfa4a8a108700eee972ab04f239377e30735b5e41d07456ca8d980871c9c9
研究進捗報告/2024年6月7日 プレゼン資料_植木研ミーティングでの高速炉開発概要紹介.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6021b996b7fe7b5392e754e04d7c61818b7edbd5c69229e815b23761a8c4b635,6021b996b7fe7b5392e754e04d7c61818b7edbd5c69229e815b23761a8c4b635
研究進捗報告/2025/10月10日/研究進捗報告_柴崎陸_10月10日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,447dda43a7b83a0827c00175dc28fcdbec8f5467ee07eddc068a597aa632c444,447dda43a7b83a0827c00175dc28fcdbec8f5467ee07eddc068a597aa632c444
研究進捗報告/2025/10月10日/研究進捗報告_柴崎陸_10月10日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,abc436ecfe16e84d3a5c87bb687db51a1bbbf30d3b4b15e50b8d0923a43cd23d,abc436ecfe16e84d3a5c87bb687db51a1bbbf30d3b4b15e50b8d0923a43cd23d
研究進捗報告/2025/10月17日/研究進捗報告_柴崎陸_10月17日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,7fd0aecc6d9d6f68d95bba86553eef4df0a711d3a8508b668575cb406e9e87cf,7fd0aecc6d9d6f68d95bba86553eef4df0a711d3a8508b668575cb406e9e87cf
研究進捗報告/2025/10月17日/研究進捗報告_柴崎陸_10月17日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,299ac3addd6b5bcd75028c7b0f576032c46ad9cd1b877654d6cb414155996300,299ac3addd6b5bcd75028c7b0f576032c46ad9cd1b877654d6cb414155996300
研究進捗報告/2025/10月24日/研究進捗報告_柴崎陸_10月24日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ebcf65ba8776d7b575d319be263235e0eba683404483058a2c7e33779a561568,ebcf65ba8776d7b575d319be263235e0eba683404483058a2c7e33779a561568
研究進捗報告/2025/10月24日/研究進捗報告_柴崎陸_10月24日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,011e26095ac6c7fde9bed971118e3aca9646e138ef616fa39f82fbc6126fb897,011e26095ac6c7fde9bed971118e3aca9646e138ef616fa39f82fbc6126fb897
研究進捗報告/2025/10月2日（進捗報告）/研究計画_柴崎陸_10月3日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,5988e719fb2f68ef016912b18f6fb4783a8b1232f6bf1ec58c9a8e8dd82af262,5988e719fb2f68ef016912b18f6fb4783a8b1232f6bf1ec58c9a8e8dd82af262
研究進捗報告/2025/10月31日/研究進捗報告_柴崎陸_10月24日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6a001e67541b9098113ab4c5855029e2e221c1aa104b7edcdc1886cc4bf2c66c,6a001e67541b9098113ab4c5855029e2e221c1aa104b7edcdc1886cc4bf2c66c
研究進捗報告/2025/10月31日/研究進捗報告_柴崎陸_10月31日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,335cd5b51d0a590361fa62429cb4ca4daff39c137defdf00c574734d59e0b5da,335cd5b51d0a590361fa62429cb4ca4daff39c137defdf00c574734d59e0b5da
研究進捗報告/2025/11月14日（論文輪講）/Time-Weighted_Frequency_Domain_Audio_Representation_with_GMM_Estimator_for_Anomalous_Sound_Detection.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,a7e696ee132918f1365d41d671b400be282db9c4a7253ea9529a3a1980e7f1e1,a7e696ee132918f1365d41d671b400be282db9c4a7253ea9529a3a1980e7f1e1
研究進捗報告/2025/11月14日（論文輪講）/論文輪講_柴崎陸_11月14日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3e650e61b756226cec867e504f75e709f471d72e6ea61601cbe9f8913a02abbe,3e650e61b756226cec867e504f75e709f471d72e6ea61601cbe9f8913a02abbe
研究進捗報告/2025/11月21日/研究進捗報告_柴崎陸_11月21日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,7ca7add4c9533c5718bbe10716dbbe553fd4f052ef98a09b09abeca8d20be53a,7ca7add4c9533c5718bbe10716dbbe553fd4f052ef98a09b09abeca8d20be53a
研究進捗報告/2025/11月21日/研究進捗報告_柴崎陸_11月21日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,10bb915ec782dcccabbb8f00c60a7c99dfe5e6f2c87a8d7069097f8bbd1556d7,10bb915ec782dcccabbb8f00c60a7c99dfe5e6f2c87a8d7069097f8bbd1556d7
研究進捗報告/2025/11月28日/研究進捗報告_柴崎陸_11月28日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,696bfb71e24111c21ba0dc18aa72b29570e5cbb5db9a83bd0230da3d3b1df8c0,696bfb71e24111c21ba0dc18aa72b29570e5cbb5db9a83bd0230da3d3b1df8c0
研究進捗報告/2025/11月28日/研究進捗報告_柴崎陸_11月28日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,e58ed1203514cb1b0d899bd7b54198681cd46d562e71b341495511a7fed02165,e58ed1203514cb1b0d899bd7b54198681cd46d562e71b341495511a7fed02165
研究進捗報告/2025/11月6日（進捗報告）/研究計画_柴崎陸_11月7日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c4ca8dbd9d49fdc34ee1b30d7c1712940f75339506c951939367378fb821ed3a,c4ca8dbd9d49fdc34ee1b30d7c1712940f75339506c951939367378fb821ed3a
研究進捗報告/2025/12月12日（中間発表）/1212_中間発表_前刷り_柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ac9ccfc4a06bc7cae05ef7bc874c8464d606885295bf80ff64d2d44feac4ed79,ac9ccfc4a06bc7cae05ef7bc874c8464d606885295bf80ff64d2d44feac4ed79
研究進捗報告/2025/12月12日（中間発表）/1212_中間発表_前刷り_柴崎陸.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,b498f4bf4cf5dff246b07f929ca76b61c08d4125d924a1ff4ce3788a50253fc9,b498f4bf4cf5dff246b07f929ca76b61c08d4125d924a1ff4ce3788a50253fc9
研究進捗報告/2025/12月12日（中間発表）/CNN_Ensemble_Learning_Acoustic_Detection_Pool_Boiling.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d11b334b6e27b2943dca3b26eb388e367d4b5ee53be83c0a56d78bb75eae1e44,d11b334b6e27b2943dca3b26eb388e367d4b5ee53be83c0a56d78bb75eae1e44
研究進捗報告/2025/12月12日（中間発表）/中間発表_柴崎陸_12月12日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f1df5af0f9b680c6fa941c199ae7e63babcdab1c8c16fb2fe6705909179ba080,f1df5af0f9b680c6fa941c199ae7e63babcdab1c8c16fb2fe6705909179ba080
研究進捗報告/2025/12月19日/研究計画_柴崎陸_12月19日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,eefb3c84ec504247f9436ccdfb9d46b1c5d34f71e682e6fbc638894bd6bb0ee1,eefb3c84ec504247f9436ccdfb9d46b1c5d34f71e682e6fbc638894bd6bb0ee1
研究進捗報告/2025/12月19日/研究進捗報告_柴崎陸_12月19日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,0455354ae44ac960e4695b47d883f4588eaaa90d7eec95ccb505953b609af974,0455354ae44ac960e4695b47d883f4588eaaa90d7eec95ccb505953b609af974
研究進捗報告/2025/12月19日/研究進捗報告_柴崎陸_12月19日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,e4708904bea84c1de66526143761d8e153182bf167ad6c97c084e312bc4920a3,e4708904bea84c1de66526143761d8e153182bf167ad6c97c084e312bc4920a3
研究進捗報告/2025/1月23日/研究進捗報告_柴崎陸_1月23日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3ac0179726fffefb3477bb05ccb73de24add8b18c6d5ac9f8358397c6672e506,3ac0179726fffefb3477bb05ccb73de24add8b18c6d5ac9f8358397c6672e506
研究進捗報告/2025/1月23日/研究進捗報告_柴崎陸_1月23日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,44cdb40e7480a1c6d292b968ea3103aa6baadc8a05abc023c55ec672544e7fb7,44cdb40e7480a1c6d292b968ea3103aa6baadc8a05abc023c55ec672544e7fb7
研究進捗報告/2025/1月7日（中間審査）/8125517_AE_柴崎陸_中間審査.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,5c8909111ed2acfcb03acf641bc7c5b59ad8cca8dc71572934270e34d22f55e9,5c8909111ed2acfcb03acf641bc7c5b59ad8cca8dc71572934270e34d22f55e9
研究進捗報告/2025/1月7日（中間審査）/8125517_AE_柴崎陸_中間審査.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,652d63eb6bcc6087bb73e6862bc87a00bf4e09bbb6ddcfee4b4213405fd2c49d,652d63eb6bcc6087bb73e6862bc87a00bf4e09bbb6ddcfee4b4213405fd2c49d
研究進捗報告/2025/1月9日/研究進捗報告_柴崎陸_1月9日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,78de644799b07b897cc437a8ac0bb3dd08c45391a34e92f52864aeb4bf43befc,78de644799b07b897cc437a8ac0bb3dd08c45391a34e92f52864aeb4bf43befc
研究進捗報告/2025/1月9日/研究進捗報告_柴崎陸_1月9日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,0199b807b0076817f05d706414719721607d0bae4d6578b19f6c83e9776ce14d,0199b807b0076817f05d706414719721607d0bae4d6578b19f6c83e9776ce14d
研究進捗報告/2025/3月21日（自己紹介）/植木研　自己紹介.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,cb80842371ad403d586a2021548eebe1c4710459f6d013621e04947ee7bec252,cb80842371ad403d586a2021548eebe1c4710459f6d013621e04947ee7bec252
研究進捗報告/2025/3月28日（研究計画発表）/研究計画_柴崎陸_3月28日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,8ea3751b7abc7ee2ef830be43dcb12aa882e255c89b8b30f0accb52385b89dca,8ea3751b7abc7ee2ef830be43dcb12aa882e255c89b8b30f0accb52385b89dca
研究進捗報告/2025/4月11日/進捗報告_柴崎陸_4月11日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,320283e404464df2d0664cde5c2c44c403c3862d5087b0667b553e8f154f6ffb,320283e404464df2d0664cde5c2c44c403c3862d5087b0667b553e8f154f6ffb
研究進捗報告/2025/4月25日/研究進捗報告_柴崎陸_4月25日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,448efd44891625e0653c726ce5c1ed07b5a9434d001ce87a93fae5ae19734fcc,448efd44891625e0653c726ce5c1ed07b5a9434d001ce87a93fae5ae19734fcc
研究進捗報告/2025/4月25日/研究進捗報告_柴崎陸_4月25日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,23f8928ce1b8e64edf496aa5480de1041b2d810c98382dc5f28b6c38988b6a4c,23f8928ce1b8e64edf496aa5480de1041b2d810c98382dc5f28b6c38988b6a4c
研究進捗報告/2025/4月4日（論文輪講）/wavenet.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,7949c8891c0a9b1c9b4ef0a7f2a920c942f4ce71b2e1ca4a66cdb86621a3ed42,7949c8891c0a9b1c9b4ef0a7f2a920c942f4ce71b2e1ca4a66cdb86621a3ed42
研究進捗報告/2025/4月4日（論文輪講）/論文輪講_柴崎陸_4月3日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ff0372a8bcf76266586840018a8f6c910fdbb262cbece250a49c86b68e5783cc,ff0372a8bcf76266586840018a8f6c910fdbb262cbece250a49c86b68e5783cc
研究進捗報告/2025/4月4日（論文輪講）/論文輪講_柴崎陸_4月3日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,1843c1b99b68c1fb7cd4152fcc63e16a86b705e85bb2f93f541f42eceef0a9ae,1843c1b99b68c1fb7cd4152fcc63e16a86b705e85bb2f93f541f42eceef0a9ae
研究進捗報告/2025/5月23日（論文輪講）/Anomalous Sound Detection Using Self-Attention-Based Frequency Pattern.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f
研究進捗報告/2025/5月23日（論文輪講）/自己注意機構による周波数パターン解析を用いた異常音検知.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,e3c61319331f016f553757dceb29ebc8a69e8f75ac10d21bc8e35f77b2070121,e3c61319331f016f553757dceb29ebc8a69e8f75ac10d21bc8e35f77b2070121
研究進捗報告/2025/5月23日（論文輪講）/自己注意機構による周波数パターン解析を用いた異常音検知.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ab47ced4132fe52f65d9828d1e5c9799af04bfe572062c2a75713cefe858fef7,ab47ced4132fe52f65d9828d1e5c9799af04bfe572062c2a75713cefe858fef7
研究進捗報告/2025/5月23日（論文輪講）/論文輪講_柴崎陸_5月23日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3f88fe5405ebbca5dbd0ae4fbe569a06b2fe815e854104110c92b2198b8a8792,3f88fe5405ebbca5dbd0ae4fbe569a06b2fe815e854104110c92b2198b8a8792
研究進捗報告/2025/5月2日/研究進捗報告_柴崎陸_5月2日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,9df535956645e59aca95f87ca77178830ded0946e32f1b9c0573570f90a3d8d5,9df535956645e59aca95f87ca77178830ded0946e32f1b9c0573570f90a3d8d5
研究進捗報告/2025/5月2日/研究進捗報告_柴崎陸_5月2日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,737a0e944235d480449146bff2af90f973990e8855b981f6730e6f292493a2d3,737a0e944235d480449146bff2af90f973990e8855b981f6730e6f292493a2d3
研究進捗報告/2025/5月30日/研究進捗報告_柴崎陸_5月30日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,fc7e69a0728391f5d5afb9f55a8931a22ef0a265437c7e722b0c94045c28d503,fc7e69a0728391f5d5afb9f55a8931a22ef0a265437c7e722b0c94045c28d503
研究進捗報告/2025/5月9日（進捗報告）/研究計画_柴崎陸_5月9日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,670866cce66ad7483aad6e5ef8ebc20afcc0a82a01c52de87760293dc5fc484d,670866cce66ad7483aad6e5ef8ebc20afcc0a82a01c52de87760293dc5fc484d
研究進捗報告/2025/6月13日（進捗報告）/研究計画_柴崎陸_6月13日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,8dfaad474def38b629ed6872d2ee542ef1c622c74f3745d66a2a85bb60638155,8dfaad474def38b629ed6872d2ee542ef1c622c74f3745d66a2a85bb60638155
研究進捗報告/2025/6月20日/研究進捗報告_柴崎陸_6月20日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ec72d4f25959c6e6f0e078ab73ce62c3784d6b108be9279c47f599bd25e33527,ec72d4f25959c6e6f0e078ab73ce62c3784d6b108be9279c47f599bd25e33527
研究進捗報告/2025/6月20日/研究進捗報告_柴崎陸_6月20日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,62b2e9e1cef9253d9d72e6ffccaa020674f5af7dc05d8b5182e43cb8d4a52530,62b2e9e1cef9253d9d72e6ffccaa020674f5af7dc05d8b5182e43cb8d4a52530
研究進捗報告/2025/6月27日/研究進捗報告_柴崎陸_6月27日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,b10728ec9c450db255d074c1caced376dae37f55aa868c105d0872df77f5b781,b10728ec9c450db255d074c1caced376dae37f55aa868c105d0872df77f5b781
研究進捗報告/2025/6月27日/研究進捗報告_柴崎陸_6月27日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ff01e1d150ab482f03fd14ee9d5d64431b91d395315848edeb18980ec15408fe,ff01e1d150ab482f03fd14ee9d5d64431b91d395315848edeb18980ec15408fe
研究進捗報告/2025/6月6日/研究進捗報告_柴崎陸_6月6日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6a9aed881fd9685f3c4b8de15992f848ebba32ce4d6f3126c74c4ec66b149a13,6a9aed881fd9685f3c4b8de15992f848ebba32ce4d6f3126c74c4ec66b149a13
研究進捗報告/2025/6月6日/研究進捗報告_柴崎陸_6月6日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,a1e98395b4b0fadaba135f72294cf0c254d4afd7e8dba703f8cb076c67563494,a1e98395b4b0fadaba135f72294cf0c254d4afd7e8dba703f8cb076c67563494
研究進捗報告/2025/7月11日/研究進捗報告_柴崎陸_7月11日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ade7f9ff4da790afe059a8ef6861986b2fdaec4d21a06355261a5174dd6374e4,ade7f9ff4da790afe059a8ef6861986b2fdaec4d21a06355261a5174dd6374e4
研究進捗報告/2025/7月11日/研究進捗報告_柴崎陸_7月11日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c081e18afb0cc823b754698a28b21d00de46a349110ef1357ac759a5a73ba8d9,c081e18afb0cc823b754698a28b21d00de46a349110ef1357ac759a5a73ba8d9
研究進捗報告/2025/7月18日（中間発表）/718_中間発表_前刷り_柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,9262637e6be072ccd6c97a1919959590d13f269646dcbf1d51344e6787d28462,9262637e6be072ccd6c97a1919959590d13f269646dcbf1d51344e6787d28462
研究進捗報告/2025/7月18日（中間発表）/718_中間発表_前刷り_柴崎陸.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,bf3128f64036cd4fa68635a627d35e9056bd0d3cb88463b570f4c6138fa7c7bb,bf3128f64036cd4fa68635a627d35e9056bd0d3cb88463b570f4c6138fa7c7bb
研究進捗報告/2025/7月18日（中間発表）/res.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,1e0651b6810ecba34a3dbc5b5b0209226f889004607c1f203540a48d64e5a93a,1e0651b6810ecba34a3dbc5b5b0209226f889004607c1f203540a48d64e5a93a
研究進捗報告/2025/7月18日（中間発表）/seldnet.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,08e7977180cc527f563513e0561194822d7af97fbafdd284440cf2cf1bd9d447,08e7977180cc527f563513e0561194822d7af97fbafdd284440cf2cf1bd9d447
研究進捗報告/2025/7月18日（中間発表）/vgg.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,83728f9efc21081792902b4c17a4657022d1e4a92ec81655c2427f4ef0755e50,83728f9efc21081792902b4c17a4657022d1e4a92ec81655c2427f4ef0755e50
研究進捗報告/2025/7月18日（中間発表）/wavenet.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f,ec47d9116fbf9fde9820d5b8795f9cd3686d70adc9c53151597ca0d81dced79f
研究進捗報告/2025/7月18日（中間発表）/中間発表_柴崎陸_7月18日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,a103a6c26771521afdb0abeb96858978e75f292f5974511ad1f726d2cc66efde,a103a6c26771521afdb0abeb96858978e75f292f5974511ad1f726d2cc66efde
研究進捗報告/2025/7月18日（中間発表）/中間発表_柴崎陸_7月18日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,ccd81763c4a810edb2ac9f19fa7f8ff0e180a9b1e6b5ee18085bebf5b085dd0b,ccd81763c4a810edb2ac9f19fa7f8ff0e180a9b1e6b5ee18085bebf5b085dd0b
研究進捗報告/2025/7月25日/研究進捗報告_柴崎陸_7月25日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,db17c0a51d28ebfd16f47c0649dbadf4b08e262bd02af6c44437d6276ae170fa,db17c0a51d28ebfd16f47c0649dbadf4b08e262bd02af6c44437d6276ae170fa
研究進捗報告/2025/7月25日/研究進捗報告_柴崎陸_7月25日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,6a5f9ab981a452fb3c4b6466680115db3af2f5ff9619e71482a9f74d1188a714,6a5f9ab981a452fb3c4b6466680115db3af2f5ff9619e71482a9f74d1188a714
研究進捗報告/2025/7月4日/研究進捗報告_柴崎陸_7月4日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3513d815aa7dd86c2162b814738792c21e5834792180292415b6cbafeb64eef5,3513d815aa7dd86c2162b814738792c21e5834792180292415b6cbafeb64eef5
研究進捗報告/2025/7月4日/研究進捗報告_柴崎陸_7月4日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,defa48402dc45ae34ee0cd549923e0e335426cd8378e7dc833d466c7665f9d36,defa48402dc45ae34ee0cd549923e0e335426cd8378e7dc833d466c7665f9d36
研究進捗報告/2025_AE＿植木研＿8125517＿柴崎陸.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,3febc5ba173621343d2f841fee71102f2e581dae4df1e6ae9ae612ca2e02d885,3febc5ba173621343d2f841fee71102f2e581dae4df1e6ae9ae612ca2e02d885
研究進捗報告/2026/403/植木研　自己紹介.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,9036e3aa9903edac970810ec4f04bb454d2d55d173321bee3a9eaa53fe871f00,9036e3aa9903edac970810ec4f04bb454d2d55d173321bee3a9eaa53fe871f00
研究進捗報告/2026/416（研究計画発表）/年間計画_柴崎陸_0417.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,a9895d04b65902f9d44ed24368457bb86ee78bb76e493f2f314f2d3ad5131cdc,a9895d04b65902f9d44ed24368457bb86ee78bb76e493f2f314f2d3ad5131cdc
研究進捗報告/2026/501（論文輪講）/Hit2flux A machine learning framework for boiling heat flux prediction .pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,0cb3262e034b6b4fb6891cdd6d71aff3804216bdcb973b9cb3759eb6888e8a80,0cb3262e034b6b4fb6891cdd6d71aff3804216bdcb973b9cb3759eb6888e8a80
研究進捗報告/2026/501（論文輪講）/論文輪講_柴崎陸_5月1日.pptx,.pptx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,f0c7006d87ce901150e4ea97320a366ac4a7e7bf46edf45ca64d094d86b71d05,f0c7006d87ce901150e4ea97320a366ac4a7e7bf46edf45ca64d094d86b71d05
研究進捗報告/2026/508/研究進捗報告_柴崎陸_5月8日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d54c4885284bde103a64dfce11f17b27659b46e1850ae02e22b6a2b823592f1a,d54c4885284bde103a64dfce11f17b27659b46e1850ae02e22b6a2b823592f1a
研究進捗報告/2026/508/研究進捗報告_柴崎陸_5月8日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,844c0d9573668bf1501217fbcbdb48494673b80ed21a8ee2273ef0d0e60be7f4,844c0d9573668bf1501217fbcbdb48494673b80ed21a8ee2273ef0d0e60be7f4
研究進捗報告/2026/515/研究進捗報告_柴崎陸_5月15日.docx,.docx,retained,Original artifact retained; current applicability is explained in original_document_guide.md,c6824d903873f4c4e70875c296acd317583a8e27b81b17775c3e0f699b66ceb3,c6824d903873f4c4e70875c296acd317583a8e27b81b17775c3e0f699b66ceb3
研究進捗報告/2026/515/研究進捗報告_柴崎陸_5月15日.pdf,.pdf,retained,Original artifact retained; current applicability is explained in original_document_guide.md,d25b2fb431a68273c83e5f9e2a738a997894f21b6ebaa2458894475210b89edd,d25b2fb431a68273c83e5f9e2a738a997894f21b6ebaa2458894475210b89edd
